metodo,tempo,iteracoes
maxVal2_32_numeros,1500,82
maxVal2_2048_numeros,20300,5146
maxVal2_1048576_numeros,9376200,2636810
maxVal2_32_numeros,2400,80
maxVal2_2048_numeros,21300,5165
maxVal2_1048576_numeros,9472200,2635720
maxVal2_32_numeros,3500,81
maxVal2_2048_numeros,21400,5110
maxVal2_1048576_numeros,9635300,2635260
maxVal2_32_numeros,2700,76
maxVal2_2048_numeros,21500,5127
maxVal2_1048576_numeros,9662600,2636270
maxVal2_32_numeros,2300,76
maxVal2_2048_numeros,21000,5157
maxVal2_1048576_numeros,9614400,2635817
maxVal2_32_numeros,2700,75
maxVal2_2048_numeros,20500,5126
maxVal2_1048576_numeros,9551700,2635439
maxVal2_32_numeros,2400,77
maxVal2_2048_numeros,20500,5168
maxVal2_1048576_numeros,9528900,2636341
maxVal2_32_numeros,2900,77
maxVal2_2048_numeros,21900,5158
maxVal2_1048576_numeros,9666500,2635609
maxVal2_32_numeros,2500,78
maxVal2_2048_numeros,18700,5175
maxVal2_1048576_numeros,9428200,2635222
maxVal2_32_numeros,2400,77
maxVal2_2048_numeros,19800,5161
maxVal2_1048576_numeros,9518100,2636056
maxVal2_32_numeros,2500,78
maxVal2_2048_numeros,20200,5124
maxVal2_1048576_numeros,9131100,2636194
maxVal2_32_numeros,2500,77
maxVal2_2048_numeros,21800,5161
maxVal2_1048576_numeros,9465000,2636025
maxVal2_32_numeros,2700,74
maxVal2_2048_numeros,22200,5118
maxVal2_1048576_numeros,9928500,2636182
maxVal2_32_numeros,2300,77
maxVal2_2048_numeros,22300,5147
maxVal2_1048576_numeros,9423500,2636288
maxVal2_32_numeros,3000,76
maxVal2_2048_numeros,20900,5131
maxVal2_1048576_numeros,9359200,2635263
maxVal2_32_numeros,2600,75
maxVal2_2048_numeros,20300,5116
maxVal2_1048576_numeros,9059800,2635829
maxVal2_32_numeros,2700,75
maxVal2_2048_numeros,19300,5168
maxVal2_1048576_numeros,9441100,2635795
maxVal2_32_numeros,2600,80
maxVal2_2048_numeros,22400,5160
maxVal2_1048576_numeros,9523700,2635602
maxVal2_32_numeros,2500,76
maxVal2_2048_numeros,21200,5167
maxVal2_1048576_numeros,9714500,2636621
maxVal2_32_numeros,2500,75
maxVal2_2048_numeros,21700,5179
maxVal2_1048576_numeros,9507300,2635178
maxVal2_32_numeros,2300,73
maxVal2_2048_numeros,20300,5139
maxVal2_1048576_numeros,9495200,2636231
maxVal2_32_numeros,2300,74
maxVal2_2048_numeros,21500,5125
maxVal2_1048576_numeros,9253400,2635670
maxVal2_32_numeros,2200,73
maxVal2_2048_numeros,23800,5123
maxVal2_1048576_numeros,9467100,2635540
maxVal2_32_numeros,3000,75
maxVal2_2048_numeros,19300,5145
maxVal2_1048576_numeros,9422500,2634936
maxVal2_32_numeros,2400,85
maxVal2_2048_numeros,22700,5117
maxVal2_1048576_numeros,9428700,2636563
maxVal2_32_numeros,2400,82
maxVal2_2048_numeros,22600,5129
maxVal2_1048576_numeros,9369300,2636381
maxVal2_32_numeros,3000,78
maxVal2_2048_numeros,20900,5187
maxVal2_1048576_numeros,9712300,2636330
maxVal2_32_numeros,2300,77
maxVal2_2048_numeros,20400,5061
maxVal2_1048576_numeros,9528300,2636328
maxVal2_32_numeros,2800,75
maxVal2_2048_numeros,21200,5139
maxVal2_1048576_numeros,9468100,2636148
maxVal2_32_numeros,2400,76
maxVal2_2048_numeros,21100,5174
maxVal2_1048576_numeros,9566400,2635355
maxVal2_32_numeros,2700,80
maxVal2_2048_numeros,22000,5148
maxVal2_1048576_numeros,9536100,2635459
maxVal2_32_numeros,2300,83
maxVal2_2048_numeros,20700,5136
maxVal2_1048576_numeros,9480600,2635826
maxVal2_32_numeros,2400,74
maxVal2_2048_numeros,19600,5166
maxVal2_1048576_numeros,9959800,2637041
maxVal2_32_numeros,2000,79
maxVal2_2048_numeros,21200,5181
maxVal2_1048576_numeros,10228000,2635015
maxVal2_32_numeros,2500,77
maxVal2_2048_numeros,21700,5134
maxVal2_1048576_numeros,9484300,2634685
maxVal2_32_numeros,2900,77
maxVal2_2048_numeros,22300,5174
maxVal2_1048576_numeros,9437900,2637664
maxVal2_32_numeros,2100,75
maxVal2_2048_numeros,20200,5144
maxVal2_1048576_numeros,9328200,2636998
maxVal2_32_numeros,2500,74
maxVal2_2048_numeros,22000,5138
maxVal2_1048576_numeros,9729900,2636580
maxVal2_32_numeros,2700,81
maxVal2_2048_numeros,17900,5196
maxVal2_1048576_numeros,9529400,2635867
maxVal2_32_numeros,2200,77
maxVal2_2048_numeros,22000,5133
maxVal2_1048576_numeros,9688800,2635402
maxVal2_32_numeros,1900,81
maxVal2_2048_numeros,20200,5120
maxVal2_1048576_numeros,9459100,2635910
maxVal2_32_numeros,2400,75
maxVal2_2048_numeros,21200,5129
maxVal2_1048576_numeros,9551700,2635732
maxVal2_32_numeros,2400,81
maxVal2_2048_numeros,24000,5143
maxVal2_1048576_numeros,9573300,2635303
multiply_3_bits,182400,18
multiply_5_bits,177600,86
multiply_16_bits,154800,1446
multiply_4_bits,197600,86
multiply_8_bits,125200,358
multiply_11_bits,125600,358
multiply_3_bits,119100,18
multiply_7_bits,111000,86
multiply_16_bits,116700,1446
multiply_4_bits,137700,86
multiply_8_bits,116300,358
multiply_16_bits,109200,1446
multiply_4_bits,104300,86
multiply_8_bits,96500,358
multiply_14_bits,100400,358
multiply_4_bits,156900,86
multiply_8_bits,114000,358
multiply_16_bits,199700,1446
multiply_4_bits,122800,86
multiply_8_bits,165700,358
multiply_16_bits,112300,1446
multiply_0_bits,104500,0
multiply_6_bits,132800,86
multiply_12_bits,110000,358
multiply_4_bits,112600,86
multiply_4_bits,127100,86
multiply_16_bits,102600,1446
multiply_1_bits,107000,1
multiply_7_bits,119200,86
multiply_16_bits,110000,1446
multiply_4_bits,108000,86
multiply_6_bits,133200,86
multiply_15_bits,175200,358
multiply_1_bits,118400,1
multiply_7_bits,127900,86
multiply_16_bits,137300,1446
multiply_3_bits,108300,18
multiply_7_bits,125600,86
multiply_14_bits,109800,358
multiply_4_bits,99000,86
multiply_8_bits,103600,358
multiply_16_bits,107000,1446
multiply_4_bits,114100,86
multiply_8_bits,112300,358
multiply_16_bits,99100,1446
multiply_2_bits,95900,18
multiply_5_bits,127200,86
multiply_14_bits,140700,358
multiply_4_bits,95000,86
multiply_7_bits,118100,86
multiply_15_bits,116600,358
multiply_3_bits,111000,18
multiply_7_bits,102900,86
multiply_10_bits,126000,358
multiply_4_bits,102200,86
multiply_5_bits,115500,86
multiply_16_bits,201000,1446
multiply_3_bits,140000,18
multiply_7_bits,128300,86
multiply_15_bits,114500,358
multiply_1_bits,104500,1
multiply_2_bits,115100,18
multiply_16_bits,144100,1446
multiply_4_bits,114800,86
multiply_5_bits,135500,86
multiply_10_bits,143400,358
multiply_4_bits,126200,86
multiply_7_bits,116300,86
multiply_12_bits,114900,358
multiply_4_bits,98900,86
multiply_7_bits,113200,86
multiply_16_bits,219600,1446
multiply_1_bits,140800,1
multiply_8_bits,119000,358
multiply_16_bits,146700,1446
multiply_3_bits,159100,18
multiply_7_bits,109400,86
multiply_16_bits,142400,1446
multiply_2_bits,134300,18
multiply_8_bits,144200,358
multiply_16_bits,129300,1446
multiply_4_bits,112200,86
multiply_8_bits,115500,358
multiply_13_bits,111800,358
multiply_4_bits,95800,86
multiply_7_bits,119900,86
multiply_15_bits,122600,358
multiply_4_bits,103900,86
multiply_8_bits,115800,358
multiply_16_bits,107700,1446
multiply_4_bits,102400,86
multiply_8_bits,103600,358
multiply_16_bits,116800,1446
multiply_0_bits,111100,0
multiply_7_bits,112200,86
multiply_15_bits,132500,358
multiply_4_bits,105700,86
multiply_8_bits,114200,358
multiply_14_bits,107800,358
multiply_3_bits,107500,18
multiply_7_bits,101100,86
multiply_16_bits,136400,1446
multiply_3_bits,116000,18
multiply_5_bits,133700,86
multiply_16_bits,129200,1446
multiply_4_bits,111900,86
multiply_5_bits,105700,86
multiply_15_bits,108700,358
multiply_3_bits,151700,18
multiply_8_bits,119600,358
multiply_16_bits,128700,1446
multiply_4_bits,113900,86
multiply_5_bits,132200,86
multiply_14_bits,130100,358
multiply_4_bits,107800,86
multiply_8_bits,136000,358
multiply_16_bits,115800,1446
multiply_3_bits,128000,18
multiply_8_bits,105100,358
multiply_14_bits,127300,358
multiply_4_bits,109700,86
multiply_7_bits,97500,86
multiply_16_bits,111800,1446
multiply_4_bits,109800,86
multiply_8_bits,105800,358
multiply_16_bits,104700,1446
multiply_3_bits,120800,18
multiply_5_bits,217900,86
multiply_11_bits,115700,358
multiply_3_bits,120000,18
multiply_8_bits,158200,358
multiply_16_bits,144600,1446
multiply_3_bits,140300,18
multiply_8_bits,110600,358
multiply_11_bits,104600,358
multiply_3_bits,101200,18
multiply_8_bits,104600,358
multiply_16_bits,132400,1446
multiply_2_bits,102900,18
multiply_8_bits,105000,358
multiply_16_bits,125100,1446
multiply_2_bits,106200,18
multiply_8_bits,160100,358
multiply_14_bits,127500,358
multiply_4_bits,103100,86
multiply_7_bits,99800,86
multiply_16_bits,115200,1446
multiply_4_bits,115600,86
multiply_8_bits,122700,358
multiply_14_bits,108300,358
multiply_3_bits,100200,18
multiply_7_bits,113700,86
multiply_12_bits,104300,358
multiply_4_bits,103400,86
multiply_4_bits,98700,86
multiply_16_bits,102400,1446
multiply_4_bits,133200,86
multiply_7_bits,103700,86
multiply_15_bits,131700,358
multiply_4_bits,154200,86
multiply_7_bits,127600,86
multiply_16_bits,159600,1446
multiply_1_bits,114800,1
multiply_8_bits,105700,358
multiply_12_bits,107700,358
multiply_0_bits,92800,0
multiply_8_bits,107200,358
multiply_15_bits,102900,358
multiply_2_bits,99800,18
multiply_5_bits,108700,86
multiply_16_bits,102100,1446
multiply_4_bits,104700,86
multiply_7_bits,100200,86
multiply_16_bits,102200,1446
multiply_3_bits,167700,18
multiply_5_bits,133800,86
multiply_16_bits,119600,1446
multiply_3_bits,109300,18
multiply_7_bits,119600,86
multiply_14_bits,136000,358
multiply_0_bits,93600,0
multiply_6_bits,107500,86
multiply_16_bits,111300,1446
multiply_4_bits,105200,86
multiply_8_bits,117600,358
multiply_14_bits,128400,358
multiply_4_bits,120700,86
multiply_5_bits,101100,86
multiply_15_bits,106200,358
multiply_2_bits,91200,18
multiply_8_bits,268700,358
multiply_15_bits,141400,358
multiply_4_bits,118500,86
multiply_5_bits,169100,86
multiply_14_bits,128300,358
multiply_4_bits,145500,86
multiply_8_bits,103500,358
multiply_16_bits,129200,1446
multiply_4_bits,99500,86
multiply_8_bits,119200,358
multiply_16_bits,135600,1446
multiply_3_bits,105100,18
multiply_8_bits,123400,358
multiply_16_bits,109800,1446
multiply_1_bits,116600,1
multiply_8_bits,103300,358
multiply_16_bits,134200,1446
multiply_4_bits,141800,86
multiply_8_bits,135700,358
multiply_15_bits,112700,358
multiply_4_bits,110600,86
multiply_8_bits,113000,358
multiply_13_bits,143300,358
multiply_4_bits,127400,86
multiply_8_bits,114800,358
multiply_13_bits,107700,358
multiply_0_bits,94600,0
multiply_7_bits,108400,86
multiply_15_bits,102800,358
multiply_4_bits,107100,86
multiply_7_bits,116100,86
multiply_13_bits,108800,358
multiply_2_bits,141100,18
multiply_8_bits,159900,358
multiply_15_bits,114900,358
multiply_4_bits,118500,86
multiply_7_bits,117200,86
multiply_13_bits,132700,358
multiply_4_bits,117800,86
multiply_7_bits,121400,86
multiply_15_bits,98700,358
multiply_3_bits,113100,18
multiply_8_bits,113200,358
multiply_15_bits,133400,358
multiply_3_bits,108800,18
multiply_1_bits,129900,1
multiply_16_bits,111900,1446
multiply_3_bits,132200,18
multiply_7_bits,118600,86
multiply_15_bits,109300,358
multiply_3_bits,111800,18
multiply_8_bits,102000,358
multiply_14_bits,107800,358
multiply_1_bits,101300,1
multiply_8_bits,95000,358
multiply_16_bits,109200,1446
multiply_3_bits,117700,18
multiply_5_bits,107700,86
multiply_16_bits,107400,1446
multiply_4_bits,119000,86
multiply_8_bits,112000,358
multiply_13_bits,108100,358
multiply_4_bits,222300,86
multiply_7_bits,144500,86
multiply_12_bits,135200,358
multiply_1_bits,150000,1
multiply_6_bits,194000,86
multiply_14_bits,98600,358
multiply_2_bits,100500,18
multiply_6_bits,103600,86
multiply_14_bits,130800,358
multiply_4_bits,91900,86
multiply_7_bits,120300,86
multiply_16_bits,106500,1446
multiply_4_bits,98300,86
multiply_8_bits,100600,358
multiply_16_bits,138300,1446
multiply_4_bits,103300,86
multiply_7_bits,113600,86
multiply_11_bits,146200,358
multiply_4_bits,125200,86
multiply_7_bits,103700,86
multiply_15_bits,106600,358
multiply_4_bits,112200,86
multiply_5_bits,99900,86
multiply_9_bits,171300,358
multiply_3_bits,123300,18
multiply_8_bits,127500,358
multiply_15_bits,104500,358
multiply_4_bits,101800,86
multiply_8_bits,122300,358
multiply_16_bits,105400,1446
multiply_4_bits,101100,86
multiply_7_bits,95200,86
multiply_10_bits,135100,358
multiply_2_bits,120900,18
multiply_7_bits,143000,86
multiply_10_bits,104800,358
multiply_4_bits,118100,86
multiply_8_bits,94300,358
multiply_16_bits,118900,1446
multiply_4_bits,108700,86
multiply_6_bits,118300,86
multiply_16_bits,110400,1446
multiply_3_bits,125500,18
multiply_7_bits,108200,86
multiply_16_bits,126200,1446
multiply_4_bits,100600,86
multiply_8_bits,99900,358
multiply_15_bits,105400,358
multiply_4_bits,119600,86
multiply_8_bits,120400,358
multiply_16_bits,148900,1446
multiply_4_bits,92300,86
multiply_7_bits,123100,86
multiply_13_bits,122600,358
multiply_4_bits,160800,86
multiply_8_bits,109100,358
multiply_15_bits,100000,358
multiply_3_bits,108300,18
multiply_6_bits,119300,86
multiply_14_bits,121400,358
multiply_3_bits,98600,18
multiply_8_bits,94800,358
multiply_13_bits,113400,358
multiply_4_bits,106000,86
multiply_7_bits,117300,86
multiply_14_bits,171500,358
multiply_3_bits,126600,18
multiply_7_bits,104600,86
multiply_16_bits,110000,1446
multiply_3_bits,145500,18
multiply_8_bits,145700,358
multiply_16_bits,120800,1446
multiply_4_bits,99300,86
multiply_8_bits,102500,358
multiply_16_bits,110900,1446
multiply_4_bits,101100,86
multiply_8_bits,101600,358
multiply_16_bits,108800,1446
multiply_1_bits,94800,1
multiply_8_bits,103600,358
multiply_15_bits,114200,358
multiply_3_bits,139000,18
multiply_4_bits,106900,86
multiply_14_bits,100200,358
multiply_4_bits,129200,86
multiply_4_bits,136300,86
multiply_15_bits,108200,358
multiply_4_bits,99100,86
multiply_8_bits,101900,358
multiply_13_bits,101400,358
multiply_1_bits,123900,1
multiply_7_bits,100300,86
multiply_15_bits,103200,358
multiply_3_bits,101100,18
multiply_7_bits,112600,86
multiply_15_bits,102300,358
multiply_4_bits,106800,86
multiply_7_bits,114000,86
multiply_15_bits,126300,358
multiply_4_bits,94000,86
multiply_8_bits,109300,358
multiply_15_bits,110600,358
multiply_1_bits,90900,1
multiply_7_bits,105600,86
multiply_16_bits,125200,1446
multiply_4_bits,103300,86
multiply_7_bits,133300,86
multiply_10_bits,109200,358
multiply_4_bits,100100,86
multiply_2_bits,110200,18
multiply_14_bits,101400,358
multiply_2_bits,98900,18
multiply_8_bits,96600,358
multiply_16_bits,94300,1446
multiply_3_bits,132500,18
multiply_0_bits,137300,0
multiply_14_bits,121800,358
multiply_2_bits,135500,18
multiply_8_bits,101600,358
multiply_16_bits,101200,1446
multiply_1_bits,92500,1
multiply_8_bits,131900,358
multiply_14_bits,106000,358
multiply_2_bits,103700,18
multiply_8_bits,98300,358
multiply_16_bits,109800,1446
multiply_0_bits,99100,0
multiply_8_bits,81600,358
multiply_15_bits,101700,358
multiply_2_bits,94900,18
multiply_8_bits,136100,358
multiply_12_bits,155900,358
multiply_4_bits,127700,86
multiply_8_bits,104100,358
multiply_16_bits,116200,1446
multiply_3_bits,114000,18
multiply_8_bits,138000,358
multiply_14_bits,96200,358
multiply_4_bits,115000,86
multiply_7_bits,123400,86
multiply_15_bits,118000,358
multiply_4_bits,98900,86
multiply_7_bits,89100,86
multiply_16_bits,107400,1446
multiply_3_bits,102700,18
multiply_8_bits,118400,358
multiply_16_bits,131500,1446
multiply_4_bits,141300,86
multiply_8_bits,114100,358
multiply_15_bits,154800,358
multiply_4_bits,118900,86
multiply_7_bits,131500,86
multiply_14_bits,110100,358
multiply_4_bits,102200,86
multiply_7_bits,124900,86
multiply_1_bits,120600,1
multiply_4_bits,104900,86
multiply_5_bits,93700,86
multiply_15_bits,99500,358
multiply_3_bits,115100,18
multiply_7_bits,104200,86
multiply_16_bits,241200,1446
multiply_4_bits,125000,86
multiply_8_bits,169500,358
multiply_16_bits,133800,1446
multiply_4_bits,101000,86
multiply_8_bits,108000,358
multiply_11_bits,121300,358
multiply_4_bits,139800,86
multiply_5_bits,121600,86
multiply_16_bits,96200,1446
multiply_4_bits,109200,86
multiply_8_bits,101100,358
multiply_15_bits,143600,358
multiply_0_bits,141200,0
multiply_7_bits,114300,86
multiply_16_bits,102100,1446
multiply_2_bits,154200,18
multiply_8_bits,105500,358
multiply_14_bits,149000,358
multiply_4_bits,131400,86
multiply_8_bits,128600,358
multiply_16_bits,127200,1446
multiply_2_bits,98200,18
multiply_8_bits,111400,358
multiply_16_bits,120200,1446
multiply_0_bits,155200,0
multiply_8_bits,138900,358
multiply_14_bits,113000,358
multiply_4_bits,105100,86
multiply_8_bits,102300,358
multiply_16_bits,115300,1446
multiply_3_bits,170500,18
multiply_7_bits,160100,86
multiply_16_bits,128900,1446
multiply_2_bits,125300,18
multiply_8_bits,123200,358
multiply_16_bits,98300,1446
multiply_3_bits,102000,18
multiply_5_bits,99000,86
multiply_15_bits,116700,358
multiply_4_bits,111900,86
multiply_8_bits,106600,358
multiply_15_bits,96900,358
multiply_3_bits,101800,18
multiply_8_bits,107300,358
multiply_16_bits,115900,1446
multiply_0_bits,112100,0
multiply_8_bits,126700,358
multiply_14_bits,113500,358
multiply_4_bits,99800,86
multiply_8_bits,97700,358
multiply_16_bits,109900,1446
multiply_0_bits,97900,0
multiply_8_bits,102500,358
multiply_11_bits,117100,358
multiply_3_bits,116900,18
multiply_2_bits,114000,18
multiply_13_bits,105400,358
multiply_3_bits,126700,18
multiply_6_bits,108500,86
multiply_15_bits,110200,358
multiply_2_bits,122000,18
multiply_7_bits,115900,86
multiply_16_bits,130900,1446
multiply_3_bits,113300,18
multiply_8_bits,92100,358
multiply_16_bits,130500,1446
multiply_4_bits,102200,86
multiply_7_bits,103700,86
multiply_16_bits,128100,1446
multiply_4_bits,109700,86
multiply_8_bits,137700,358
multiply_16_bits,113800,1446
multiply_3_bits,99200,18
multiply_3_bits,108500,18
multiply_16_bits,97700,1446
multiply_4_bits,107200,86
multiply_7_bits,106500,86
multiply_16_bits,122300,1446
multiply_2_bits,143400,18
multiply_8_bits,100600,358
multiply_16_bits,154300,1446
multiply_2_bits,109200,18
multiply_7_bits,108400,86
multiply_16_bits,119300,1446
multiply_1_bits,94000,1
multiply_7_bits,99200,86
multiply_16_bits,110300,1446
multiply_3_bits,100500,18
multiply_6_bits,122100,86
multiply_16_bits,101700,1446
multiply_3_bits,98300,18
multiply_8_bits,102600,358
multiply_13_bits,98800,358
multiply_4_bits,137300,86
multiply_8_bits,117900,358
multiply_16_bits,108500,1446
multiply_4_bits,148900,86
multiply_7_bits,154900,86
multiply_16_bits,112700,1446
multiply_4_bits,105700,86
multiply_8_bits,91200,358
multiply_15_bits,101300,358
multiply_0_bits,106000,0
multiply_8_bits,92000,358
multiply_13_bits,96400,358
multiply_4_bits,95200,86
multiply_6_bits,102900,86
multiply_15_bits,101200,358
multiply_3_bits,99900,18
multiply_7_bits,137800,86
multiply_13_bits,137700,358
multiply_2_bits,90700,18
multiply_6_bits,93000,86
multiply_15_bits,147600,358
multiply_3_bits,102600,18
multiply_8_bits,117400,358
multiply_15_bits,103000,358
multiply_2_bits,134300,18
multiply_8_bits,92300,358
multiply_13_bits,118700,358
multiply_3_bits,100000,18
multiply_8_bits,100400,358
multiply_16_bits,104100,1446
multiply_1_bits,102200,1
multiply_7_bits,98200,86
multiply_15_bits,130200,358
multiply_1_bits,129000,1
multiply_8_bits,128600,358
multiply_16_bits,93700,1446
multiply_4_bits,115600,86
multiply_8_bits,107700,358
multiply_16_bits,102400,1446
multiply_3_bits,101300,18
multiply_8_bits,94000,358
multiply_16_bits,103600,1446
multiply_3_bits,125000,18
multiply_4_bits,112400,86
multiply_13_bits,110000,358
multiply_4_bits,101600,86
multiply_8_bits,120500,358
multiply_16_bits,121100,1446
multiply_3_bits,101700,18
multiply_8_bits,98300,358
multiply_16_bits,131100,1446
multiply_3_bits,129400,18
multiply_4_bits,139300,86
multiply_16_bits,125200,1446
multiply_3_bits,107800,18
multiply_8_bits,101900,358
multiply_14_bits,110900,358
multiply_2_bits,118500,18
multiply_6_bits,115000,86
multiply_16_bits,114800,1446
multiply_1_bits,107600,1
multiply_6_bits,101800,86
multiply_16_bits,104900,1446
multiply_4_bits,109600,86
multiply_8_bits,96700,358
multiply_15_bits,113200,358
multiply_3_bits,119300,18
multiply_8_bits,129600,358
multiply_15_bits,117500,358
multiply_4_bits,113400,86
multiply_7_bits,109400,86
multiply_16_bits,117700,1446
multiply_4_bits,106500,86
multiply_8_bits,118600,358
multiply_15_bits,107000,358
multiply_4_bits,125500,86
multiply_8_bits,111700,358
multiply_10_bits,91700,358
multiply_4_bits,123000,86
multiply_8_bits,93300,358
multiply_16_bits,98900,1446
multiply_4_bits,101400,86
multiply_7_bits,103700,86
multiply_16_bits,139900,1446
multiply_4_bits,127900,86
multiply_8_bits,101200,358
multiply_16_bits,129000,1446
multiply_4_bits,111200,86
multiply_8_bits,106100,358
multiply_16_bits,100500,1446
multiply_3_bits,106100,18
multiply_8_bits,124100,358
multiply_16_bits,116400,1446
multiply_3_bits,108600,18
multiply_7_bits,111400,86
multiply_16_bits,137900,1446
multiply_0_bits,127200,0
multiply_8_bits,125900,358
multiply_16_bits,145400,1446
multiply_3_bits,159800,18
multiply_8_bits,159600,358
multiply_12_bits,128100,358
multiply_4_bits,114500,86
multiply_8_bits,109400,358
multiply_16_bits,116900,1446
multiply_4_bits,129000,86
multiply_7_bits,106500,86
multiply_16_bits,121900,1446
multiply_4_bits,107900,86
multiply_8_bits,130200,358
multiply_12_bits,104900,358
multiply_3_bits,162300,18
multiply_7_bits,140700,86
multiply_16_bits,148900,1446
multiply_2_bits,131600,18
multiply_6_bits,136300,86
multiply_16_bits,107100,1446
multiply_4_bits,139400,86
multiply_8_bits,133700,358
multiply_15_bits,122300,358
multiply_4_bits,156000,86
multiply_6_bits,124300,86
multiply_15_bits,119500,358
